mlbamid,steamerid,pn,split,proj_season,m_id,firstname,lastname,name,Team,bats,age,BB,K,Single,Double,Triple,HR,BO
593160,11281,0,vL,2018,0-vL-593160,Whit,Merrifield,Whit Merrifield,KCA,R,29,0.064621074,0.158781811,0.170312918,0.056919775,0.005654102,0.022182082,0.521528237
593160,11281,1,vL,2018,1-vL-593160,Whit,Merrifield,Whit Merrifield,KCA,R,29,0.064968414,0.165098579,0.166158724,0.055701365,0.005238502,0.023549094,0.519285322
592407,11287,0,vL,2018,0-vL-592407,Bryan,Holaday,Bryan Holaday,DET,R,30,0.060665747,0.180168122,0.153645911,0.051520157,0.002743677,0.025302799,0.525953588
592407,11287,1,vL,2018,1-vL-592407,Bryan,Holaday,Bryan Holaday,DET,R,30,0.061275453,0.189008859,0.150597381,0.049081333,0.002133971,0.025607652,0.522295352
506703,11338,0,vL,2018,0-vL-506703,Adrian,Sanchez,Adrian Sanchez,WAS,R,27,0.055413866,0.175523949,0.177492519,0.050649654,0.002406029,0.012494948,0.526019034
506703,11338,1,vL,2018,1-vL-506703,Adrian,Sanchez,Adrian Sanchez,WAS,R,27,0.056623716,0.179871207,0.169905324,0.049439804,0.002850325,0.012727349,0.528582276
545350,11339,0,vL,2018,0-vL-545350,Jake,Marisnick,Jake Marisnick,HOU,R,27,0.072149846,0.285100999,0.128526199,0.046792193,0.002351766,0.037881896,0.427197101
545350,11339,1,vL,2018,1-vL-545350,Jake,Marisnick,Jake Marisnick,HOU,R,27,0.071423455,0.277697513,0.132377272,0.046876238,0.002170168,0.03681182,0.432643534
542583,11342,0,vL,2018,0-vL-542583,Jesus,Aguilar,Jesus Aguilar,MIL,R,28,0.095313569,0.249894462,0.126635059,0.041899126,0.002881374,0.046661678,0.436714732
542583,11342,1,vL,2018,1-vL-542583,Jesus,Aguilar,Jesus Aguilar,MIL,R,28,0.093240492,0.247122122,0.132743804,0.042403584,0.002693837,0.043038882,0.43875728
518735,11368,0,vL,2018,0-vL-518735,Yasmani,Grandal,Yasmani Grandal,LAN,B,29,0.119358739,0.256699252,0.125643284,0.039276917,0.000556444,0.032331781,0.426133583
518735,11368,1,vL,2018,1-vL-518735,Yasmani,Grandal,Yasmani Grandal,LAN,B,29,0.124939546,0.254024154,0.127892866,0.040257389,0.000709689,0.031428675,0.420747681
518649,11369,0,vL,2018,0-vL-518649,Brett,Eibner,Brett Eibner,LAN,R,29,0.09631985,0.268339759,0.12541353,0.039544807,0.002259703,0.035307863,0.432814488
518649,11369,1,vL,2018,1-vL-518649,Brett,Eibner,Brett Eibner,LAN,R,29,0.100556794,0.266080056,0.128238159,0.040392195,0.003107092,0.035307863,0.426317841
592261,11379,0,vL,2018,0-vL-592261,Delino,DeShields,Delino DeShields,TEX,R,25,0.115267782,0.235708971,0.151048391,0.04361201,0.004125819,0.018653483,0.431583543
592261,11379,1,vL,2018,1-vL-592261,Delino,DeShields,Delino DeShields,TEX,R,25,0.113043032,0.240847859,0.148162769,0.043499447,0.003699079,0.018154703,0.43259311
544925,11385,0,vL,2018,0-vL-544925,Matt,den Dekker,Matt den Dekker,DET,L,30,0.075006514,0.289376982,0.131955904,0.032410222,0.005093035,0.012501086,0.453656257
544925,11385,1,vL,2018,1-vL-544925,Matt,den Dekker,Matt den Dekker,DET,L,30,0.07593252,0.303730081,0.126399866,0.034262235,0.003704025,0.012501086,0.443470187
534627,11391,0,vL,2018,0-vL-534627,Tyler,Holt,Tyler Holt,CIN,R,29,0.115648583,0.223412036,0.155074237,0.036797276,0.004380628,0.009929424,0.454757816
534627,11391,1,vL,2018,1-vL-534627,Tyler,Holt,Tyler Holt,CIN,R,29,0.114480416,0.216403031,0.157410572,0.03738136,0.004964712,0.008761256,0.460598653
591720,11400,0,vL,2018,0-vL-591720,Ronald,Torreyes,Ronald Torreyes,NYA,R,25,0.056843459,0.119256516,0.185363792,0.048244814,0.004354975,0.013450069,0.572486375
591720,11400,1,vL,2018,1-vL-591720,Ronald,Torreyes,Ronald Torreyes,NYA,R,25,0.056483931,0.118438523,0.186500679,0.050530071,0.004951244,0.012608225,0.570487327
592835,11402,0,vL,2018,0-vL-592835,Kyle,Waldrop,Kyle Waldrop,CIN,L,26,0.052618855,0.260485075,0.1495941,0.037398525,0.000869733,0.01391573,0.485117982
592835,11402,1,vL,2018,1-vL-592835,Kyle,Waldrop,Kyle Waldrop,CIN,L,26,0.051749122,0.25222261,0.153507899,0.039572858,0.000869733,0.012611131,0.489466648
596142,11442,0,vL,2018,0-vL-596142,Gary,Sanchez,Gary Sanchez,NYA,R,25,0.09456075,0.20728079,0.135688341,0.044226346,0.000945915,0.064376262,0.452921595
596142,11442,1,vL,2018,1-vL-596142,Gary,Sanchez,Gary Sanchez,NYA,R,25,0.093988662,0.205910983,0.137707005,0.047128174,0.00108877,0.061450402,0.452726004
592192,11445,0,vL,2018,0-vL-592192,Mark,Canha,Mark Canha,OAK,R,29,0.083831565,0.240243019,0.1339237,0.051342321,0.003572279,0.036008039,0.451079077
592192,11445,1,vL,2018,1-vL-592192,Mark,Canha,Mark Canha,OAK,R,29,0.08333461,0.246643259,0.132584374,0.050323898,0.003683704,0.037149029,0.446281125
574847,11446,0,vL,2018,0-vL-574847,Rob,Segedin,Rob Segedin,LAN,R,29,0.078007344,0.230676629,0.140157032,0.04533463,0.003400427,0.030810733,0.471613205
574847,11446,1,vL,2018,1-vL-574847,Rob,Segedin,Rob Segedin,LAN,R,29,0.081678485,0.228816848,0.143564062,0.046010313,0.004485483,0.030808532,0.464636276
547172,11470,0,vL,2018,0-vL-547172,Tony,Wolters,Tony Wolters,COL,L,26,0.074323003,0.257522992,0.158840909,0.036162032,0.003425843,0.008275414,0.461449806
547172,11470,1,vL,2018,1-vL-547172,Tony,Wolters,Tony Wolters,COL,L,26,0.073121733,0.27173484,0.147133296,0.034506314,0.002609107,0.007671601,0.463223109
553988,11472,0,vL,2018,0-vL-553988,Dixon,Machado,Dixon Machado,DET,R,26,0.088714343,0.15448881,0.174894923,0.047610761,0.004339962,0.012527285,0.517423917
553988,11472,1,vL,2018,1-vL-553988,Dixon,Machado,Dixon Machado,DET,R,26,0.089550822,0.162176347,0.171920529,0.046002487,0.003345917,0.012709177,0.514294722
546318,11476,0,vL,2018,0-vL-546318,Odubel,Herrera,Odubel Herrera,PHI,L,26,0.065003074,0.238861571,0.173279784,0.044664788,0.0030987,0.014787355,0.460304729
546318,11476,1,vL,2018,1-vL-546318,Odubel,Herrera,Odubel Herrera,PHI,L,26,0.0640371,0.232454691,0.177944306,0.044873025,0.003276479,0.013930162,0.463484237
592885,11477,0,vL,2018,0-vL-592885,Christian,Yelich,Christian Yelich,MIA,L,26,0.091785745,0.217605066,0.174135678,0.049672704,0.00241786,0.019129751,0.445253195
592885,11477,1,vL,2018,1-vL-592885,Christian,Yelich,Christian Yelich,MIA,L,26,0.090995382,0.22141361,0.17117078,0.049605804,0.002081586,0.02220536,0.442527478
572191,11489,0,vL,2018,0-vL-572191,Michael,Taylor,Michael Taylor,WAS,R,27,0.092357279,0.292163806,0.140431872,0.043983754,0.003252644,0.038718699,0.389091947
572191,11489,1,vL,2018,1-vL-572191,Michael,Taylor,Michael Taylor,WAS,R,27,0.094186473,0.299183137,0.132770913,0.042176812,0.003807485,0.038743919,0.38913126
592518,11493,0,vL,2018,0-vL-592518,Manny,Machado,Manny Machado,BAL,R,25,0.098457591,0.149892006,0.146828584,0.05624718,0.001601674,0.061718644,0.485254321
592518,11493,1,vL,2018,1-vL-592518,Manny,Machado,Manny Machado,BAL,R,25,0.098441552,0.151797312,0.144868524,0.057253204,0.00180133,0.058728226,0.487109852
592230,11494,0,vL,2018,0-vL-592230,Kaleb,Cowart,Kaleb Cowart,LAA,B,26,0.063152585,0.231287595,0.158612231,0.047137755,0.001974942,0.015012868,0.482822025
592230,11494,1,vL,2018,1-vL-592230,Kaleb,Cowart,Kaleb Cowart,LAA,B,26,0.065081982,0.227354273,0.158637073,0.048872557,0.002165397,0.015952725,0.481935993
547180,11579,0,vL,2018,0-vL-547180,Bryce,Harper,Bryce Harper,WAS,L,25,0.131992929,0.223285884,0.145669126,0.046102273,0.001735472,0.042527248,0.408687068
547180,11579,1,vL,2018,1-vL-547180,Bryce,Harper,Bryce Harper,WAS,L,25,0.134978549,0.228317467,0.137725015,0.044927555,0.00200854,0.044074437,0.407968438
461865,1159,0,vL,2018,0-vL-461865,Andrew,Romine,Andrew Romine,SEA,B,32,0.053311347,0.203550881,0.175590503,0.040644308,0.001824054,0.010864098,0.51421481
461865,1159,1,vL,2018,1-vL-461865,Andrew,Romine,Andrew Romine,SEA,B,32,0.054751167,0.199222976,0.178132355,0.042092573,0.002132285,0.01092321,0.512745433
570560,11602,0,vL,2018,0-vL-570560,Yolmer,Sanchez,Yolmer Sanchez,CHA,B,26,0.05285699,0.207292821,0.165051456,0.046266834,0.005121282,0.016903737,0.506506879
570560,11602,1,vL,2018,1-vL-570560,Yolmer,Sanchez,Yolmer Sanchez,CHA,B,26,0.049404148,0.202652473,0.168391931,0.048364969,0.005702,0.015777361,0.509707118
575929,11609,0,vL,2018,0-vL-575929,Willson,Contreras,Willson Contreras,CHN,R,26,0.111889842,0.186575587,0.149981851,0.050887864,0.002193078,0.043374148,0.45509763
575929,11609,1,vL,2018,1-vL-575929,Willson,Contreras,Willson Contreras,CHN,R,26,0.109653299,0.184624666,0.154379805,0.052154534,0.00206579,0.041323881,0.455798024
592273,11615,0,vL,2018,0-vL-592273,Brandon,Drury,Brandon Drury,ARI,R,25,0.068752391,0.183566863,0.153032202,0.064702607,0.002825987,0.032113811,0.49500614
592273,11615,1,vL,2018,1-vL-592273,Brandon,Drury,Brandon Drury,ARI,R,25,0.069705907,0.183947915,0.154829349,0.061357326,0.00233062,0.032119128,0.495709756
592620,11624,0,vL,2018,0-vL-592620,Jarrett,Parker,Jarrett Parker,SFN,L,29,0.080790551,0.35900298,0.12535577,0.031807936,0.00303299,0.022672183,0.37733759
592620,11624,1,vL,2018,1-vL-592620,Jarrett,Parker,Jarrett Parker,SFN,L,29,0.080864119,0.357909499,0.123707188,0.031975135,0.002487921,0.027256779,0.37579936
553869,11680,0,vL,2018,0-vL-553869,Elias,Diaz,Elias Diaz,PIT,R,27,0.062937127,0.169069513,0.177434123,0.053187538,0.001779122,0.015293151,0.520299426
553869,11680,1,vL,2018,1-vL-553869,Elias,Diaz,Elias Diaz,PIT,R,27,0.065526434,0.175930537,0.17098549,0.05282259,0.00186306,0.017006582,0.515865307
592206,11737,0,vL,2018,0-vL-592206,Nick,Castellanos,Nick Castellanos,DET,R,26,0.080227773,0.208826386,0.147444458,0.054701325,0.008577895,0.04511016,0.455112004
592206,11737,1,vL,2018,1-vL-592206,Nick,Castellanos,Nick Castellanos,DET,R,26,0.080964548,0.219244855,0.144339205,0.053049989,0.006557898,0.045195781,0.450647725
570799,11738,0,vL,2018,0-vL-570799,Christian,Villanueva,Christian Villanueva,SDN,R,27,0.077110961,0.211468448,0.133707659,0.04706177,0.002590076,0.035706705,0.492354381
570799,11738,1,vL,2018,1-vL-570799,Christian,Villanueva,Christian Villanueva,SDN,R,27,0.076667476,0.207129071,0.137203183,0.050819074,0.002568518,0.037514522,0.488098157
592663,11739,0,vL,2018,0-vL-592663,J.T.,Realmuto,J.T. Realmuto,MIA,R,27,0.079715895,0.172078492,0.162339698,0.055855362,0.004930203,0.030057858,0.495022492
592663,11739,1,vL,2018,1-vL-592663,J.T.,Realmuto,J.T. Realmuto,MIA,R,27,0.079130391,0.175048186,0.161414856,0.054922674,0.004195625,0.033249201,0.492039067
552662,11746,0,vL,2018,0-vL-552662,Stefen,Romero,Stefen Romero,SEA,R,29,0.065278009,0.195290045,0.147147513,0.048958507,0.004351867,0.032367013,0.506607046
552662,11746,1,vL,2018,1-vL-552662,Stefen,Romero,Stefen Romero,SEA,R,29,0.06690996,0.191210169,0.151771372,0.051134441,0.004895851,0.033998963,0.500079245
592685,11761,0,vL,2018,0-vL-592685,Drew,Robinson,Drew Robinson,TEX,L,26,0.096589259,0.320176305,0.121496272,0.037395496,0.004217692,0.022374341,0.397750635
592685,11761,1,vL,2018,1-vL-592685,Drew,Robinson,Drew Robinson,TEX,L,26,0.094727302,0.327004851,0.117591307,0.037288511,0.003913195,0.021279799,0.398195035
405395,1177,0,vL,2018,0-vL-405395,Albert,Pujols,Albert Pujols,LAA,R,38,0.083078388,0.135700009,0.149762669,0.038437124,0.000795425,0.047424381,0.544802003
405395,1177,1,vL,2018,1-vL-405395,Albert,Pujols,Albert Pujols,LAA,R,38,0.085153977,0.133365951,0.148895012,0.039695531,0.000874619,0.050011688,0.542003222
595386,11773,0,vL,2018,0-vL-595386,Jason,Rogers,Jason Rogers,PIT,R,30,0.098956596,0.197913191,0.154975128,0.040663199,0.003412296,0.026445297,0.477634292
595386,11773,1,vL,2018,1-vL-595386,Jason,Rogers,Jason Rogers,PIT,R,30,0.102937608,0.205590858,0.148719252,0.040094483,0.003696654,0.029573235,0.46938791
547982,11846,0,vL,2018,0-vL-547982,Leonys,Martin,Leonys Martin,DET,L,30,0.054937103,0.262713034,0.159963102,0.030552139,0.004390733,0.016701439,0.470742449
547982,11846,1,vL,2018,1-vL-547982,Leonys,Martin,Leonys Martin,DET,L,30,0.055452148,0.275890373,0.154393215,0.032326526,0.003452138,0.016637701,0.4618479
592122,11850,0,vL,2018,0-vL-592122,Tyler,Austin,Tyler Austin,NYA,R,26,0.104303294,0.285925402,0.127474871,0.042650587,0.002783353,0.040738565,0.396123929
592122,11850,1,vL,2018,1-vL-592122,Tyler,Austin,Tyler Austin,NYA,R,26,0.103657039,0.284062405,0.129128392,0.045237835,0.003200075,0.038824313,0.39588994
570615,11854,0,vL,2018,0-vL-570615,Steven,Moya,Steven Moya,DET,L,26,0.04137262,0.335429628,0.129456262,0.032030415,0.004893536,0.029361214,0.427456325
570615,11854,1,vL,2018,1-vL-570615,Steven,Moya,Steven Moya,DET,L,26,0.041817487,0.352334569,0.123672993,0.033365016,0.003558935,0.028916347,0.416334653
592863,11859,0,vL,2018,0-vL-592863,Mason,Williams,Mason Williams,NYA,L,26,0.054033117,0.20719786,0.169757589,0.033611152,0.002978203,0.007232779,0.525189299
592863,11859,1,vL,2018,1-vL-592863,Mason,Williams,Mason Williams,NYA,L,26,0.05360766,0.205496029,0.170183047,0.034036609,0.003829119,0.006381864,0.526465672
592680,11863,0,vL,2018,0-vL-592680,Yadiel,Rivera,Yadiel Rivera,MIL,R,26,0.056845267,0.266084228,0.13576343,0.035981844,0.004837895,0.011490001,0.488997335
592680,11863,1,vL,2018,1-vL-592680,Yadiel,Rivera,Yadiel Rivera,MIL,R,26,0.055635793,0.262758175,0.140601325,0.036284213,0.004535527,0.010582895,0.489602072
592626,11899,0,vL,2018,0-vL-592626,Joc,Pederson,Joc Pederson,LAN,L,26,0.117758118,0.278231408,0.113395183,0.036134201,0.000630786,0.036190195,0.417660109
592626,11899,1,vL,2018,1-vL-592626,Joc,Pederson,Joc Pederson,LAN,L,26,0.123237499,0.275334593,0.116522829,0.037366062,0.000782769,0.034396112,0.412360136
593643,11902,0,vL,2018,0-vL-593643,Hanser,Alberto,Hanser Alberto,,R,25,0.037520297,0.149888658,0.170099652,0.045042692,0.003364679,0.016979252,0.577104771
593643,11902,1,vL,2018,1-vL-593643,Hanser,Alberto,Hanser Alberto,,R,25,0.037520297,0.149888658,0.170099652,0.045042692,0.003364679,0.016979252,0.577104771
593525,11905,0,vL,2018,0-vL-593525,Orlando,Calixte,Orlando Calixte,SFN,R,26,0.063186854,0.236576373,0.142544751,0.039229753,0.005390348,0.023358174,0.489713747
593525,11905,1,vL,2018,1-vL-593525,Orlando,Calixte,Orlando Calixte,SFN,R,26,0.063186854,0.235677982,0.144940462,0.040427608,0.005090884,0.026652275,0.484023935
453400,1191,0,vL,2018,0-vL-453400,Chris,Johnson,Chris Johnson,MIA,R,33,0.060364811,0.289504706,0.159227588,0.044657641,0.003695805,0.024946682,0.417602768
453400,1191,1,vL,2018,1-vL-453400,Chris,Johnson,Chris Johnson,MIA,R,33,0.059748843,0.294432445,0.157995653,0.044041673,0.003079837,0.027718536,0.412983012
607369,11935,0,vL,2018,0-vL-607369,Travis,Taijeron,Travis Taijeron,NYN,R,29,0.113269187,0.334053245,0.103274847,0.043914525,0.002725729,0.034525902,0.368236564
607369,11935,1,vL,2018,1-vL-607369,Travis,Taijeron,Travis Taijeron,NYN,R,29,0.113572046,0.329813222,0.107212012,0.046337395,0.003028588,0.034223043,0.365813694
605412,11936,0,vL,2018,0-vL-605412,Joe,Panik,Joe Panik,SFN,L,27,0.077301052,0.114614851,0.183211467,0.042853164,0.005214021,0.010409058,0.566396386
605412,11936,1,vL,2018,1-vL-605412,Joe,Panik,Joe Panik,SFN,L,27,0.077369787,0.114265286,0.182404325,0.043696311,0.004320469,0.012655702,0.56528812
543768,11982,0,vL,2018,0-vL-543768,Travis,Shaw,Travis Shaw,MIL,L,28,0.074767202,0.259561437,0.130446858,0.041470626,0.001407164,0.036639647,0.455707066
543768,11982,1,vL,2018,1-vL-543768,Travis,Shaw,Travis Shaw,MIL,L,28,0.073077433,0.256560877,0.130355696,0.043092674,0.001554978,0.032916296,0.462442046
605125,11997,0,vL,2018,0-vL-605125,Cody,Asche,Cody Asche,CHA,L,28,0.083633287,0.292193797,0.127018055,0.037634979,0.002090832,0.021953738,0.435475312
605125,11997,1,vL,2018,1-vL-605125,Cody,Asche,Cody Asche,CHA,L,28,0.078406207,0.286444008,0.133290551,0.038680395,0.001568124,0.020908322,0.440702392
408307,1201,0,vL,2018,0-vL-408307,Carl,Crawford,Carl Crawford,LAN,L,36,0.048227595,0.235464142,0.152247899,0.037352745,0.003309737,0.013711767,0.509686114
408307,1201,1,vL,2018,1-vL-408307,Carl,Crawford,Carl Crawford,LAN,L,36,0.050591693,0.234045683,0.156976095,0.038298385,0.003782556,0.013238948,0.50306664
570639,12090,0,vL,2018,0-vL-570639,Yefri,Perez,Yefri Perez,MIA,B,27,0.058544276,0.195502399,0.163569158,0.031223614,0.004612579,0.003548138,0.542999837
570639,12090,1,vL,2018,1-vL-570639,Yefri,Perez,Yefri Perez,MIA,B,27,0.058189462,0.199050537,0.161440275,0.031223614,0.003902952,0.003902952,0.542290209
592348,12092,0,vL,2018,0-vL-592348,Niko,Goodrum,Niko Goodrum,MIN,B,26,0.057165806,0.268048186,0.152747662,0.042658313,0.003561406,0.018671195,0.457147432
592348,12092,1,vL,2018,1-vL-592348,Niko,Goodrum,Niko Goodrum,MIN,B,26,0.057689542,0.272866559,0.148374465,0.041951269,0.003299538,0.018854503,0.456964124
573627,12101,0,vL,2018,0-vL-573627,Kennys,Vargas,Kennys Vargas,MIN,B,27,0.102431725,0.271083601,0.136317013,0.040063677,0.001262878,0.034826942,0.414014164
573627,12101,1,vL,2018,1-vL-573627,Kennys,Vargas,Kennys Vargas,MIN,B,27,0.103334521,0.275830727,0.132253136,0.039268387,0.001176096,0.03521552,0.412921612
572241,12110,0,vL,2018,0-vL-572241,David,Washington,David Washington,BAL,L,27,0.064841948,0.414387283,0.112936638,0.031776849,0.001288251,0.030918015,0.343851018
572241,12110,1,vL,2018,1-vL-572241,David,Washington,David Washington,BAL,L,27,0.064841948,0.419540285,0.110789553,0.031347432,0.001717667,0.026623846,0.345139268
578570,12140,0,vL,2018,0-vL-578570,Juniel,Querecuto,Juniel Querecuto,TBA,B,25,0.051464636,0.214731758,0.15652348,0.037977352,0.001774643,0.006388713,0.531139418
578570,12140,1,vL,2018,1-vL-578570,Juniel,Querecuto,Juniel Querecuto,TBA,B,25,0.051819565,0.211537401,0.159362908,0.040106923,0.001774643,0.006743642,0.528654918
596146,12144,0,vL,2018,0-vL-596146,Max,Kepler,Max Kepler,MIN,L,25,0.07676485,0.227077398,0.1398484,0.045151414,0.004091499,0.023763523,0.483302916
596146,12144,1,vL,2018,1-vL-596146,Max,Kepler,Max Kepler,MIN,L,25,0.077461446,0.231112049,0.136403854,0.045852814,0.003688755,0.025007787,0.480473296
605113,12147,0,vL,2018,0-vL-605113,Nick,Ahmed,Nick Ahmed,ARI,R,28,0.082386523,0.178256771,0.14898143,0.045467684,0.004467365,0.022882259,0.517557967
605113,12147,1,vL,2018,1-vL-605113,Nick,Ahmed,Nick Ahmed,ARI,R,28,0.083340105,0.178624104,0.150016642,0.043430655,0.003684463,0.022915653,0.517988377
592696,12155,0,vL,2018,0-vL-592696,Eddie,Rosario,Eddie Rosario,MIN,L,26,0.042128955,0.219836621,0.169332302,0.047208033,0.003502881,0.023355838,0.49463537
592696,12155,1,vL,2018,1-vL-592696,Eddie,Rosario,Eddie Rosario,MIN,L,26,0.042509804,0.223824637,0.165671009,0.04796379,0.003164936,0.024675936,0.492189888
605131,12158,0,vL,2018,0-vL-605131,Austin,Barnes,Austin Barnes,LAN,R,28,0.120591182,0.160082367,0.149806705,0.048641749,0.003864241,0.025841091,0.491172666
605131,12158,1,vL,2018,1-vL-605131,Austin,Barnes,Austin Barnes,LAN,R,28,0.126085825,0.158422697,0.152470956,0.048942177,0.005059066,0.02545458,0.483564699
592325,12160,0,vL,2018,0-vL-592325,Ben,Gamel,Ben Gamel,SEA,L,26,0.062839509,0.255477353,0.164789299,0.040670077,0.004870194,0.011558459,0.459795108
592325,12160,1,vL,2018,1-vL-592325,Ben,Gamel,Ben Gamel,SEA,L,26,0.064521914,0.249975985,0.16654933,0.041801111,0.005898209,0.01159691,0.45965654
593428,12161,0,vL,2018,0-vL-593428,Xander,Bogaerts,Xander Bogaerts,BOS,R,25,0.107512044,0.149605746,0.177003438,0.053134973,0.004582489,0.02863612,0.479525191
593428,12161,1,vL,2018,1-vL-593428,Xander,Bogaerts,Xander Bogaerts,BOS,R,25,0.107622126,0.149936605,0.17216042,0.048400204,0.005332273,0.028096716,0.488451656
593934,12164,0,vL,2018,0-vL-593934,Miguel,Sano,Miguel Sano,MIN,R,25,0.142369667,0.303823363,0.114758959,0.043784021,0.002942959,0.065054881,0.32726615
593934,12164,1,vL,2018,1-vL-593934,Miguel,Sano,Miguel Sano,MIN,R,25,0.143531677,0.30903534,0.110784226,0.041819098,0.002866461,0.063753783,0.328209414
593528,12174,0,vL,2018,0-vL-593528,Jorge,Bonifacio,Jorge Bonifacio,KCA,R,25,0.087689504,0.236288339,0.145908264,0.043278962,0.004352733,0.037346494,0.445135704
593528,12174,1,vL,2018,1-vL-593528,Jorge,Bonifacio,Jorge Bonifacio,KCA,R,25,0.088177508,0.245647753,0.140986193,0.041937224,0.003993008,0.039219359,0.440038956
596748,12179,0,vL,2018,0-vL-596748,Maikel,Franco,Maikel Franco,PHI,R,25,0.084707827,0.149605339,0.141789032,0.049059995,0.001777745,0.051911891,0.52114817
596748,12179,1,vL,2018,1-vL-596748,Maikel,Franco,Maikel Franco,PHI,R,25,0.083615783,0.145614647,0.14531624,0.050302686,0.002038058,0.048574579,0.524538007
595751,12180,0,vL,2018,0-vL-595751,Jorge,Alfaro,Jorge Alfaro,PHI,R,25,0.053956595,0.295531948,0.142785098,0.043403711,0.002836779,0.033942277,0.427543592
595751,12180,1,vL,2018,1-vL-595751,Jorge,Alfaro,Jorge Alfaro,PHI,R,25,0.053235016,0.287523579,0.147131084,0.044585977,0.003267745,0.031939359,0.43231724
592274,12181,0,vL,2018,0-vL-592274,Matt,Duffy,Matt Duffy,HOU,R,29,0.071580545,0.275147158,0.135912427,0.03926359,0.002718249,0.028994651,0.44638338
592274,12181,1,vL,2018,1-vL-592274,Matt,Duffy,Matt Duffy,HOU,R,29,0.070674462,0.267898495,0.139536758,0.03926359,0.002718249,0.028088568,0.451819877
594988,12225,0,vL,2018,0-vL-594988,Scott,Schebler,Scott Schebler,CIN,L,27,0.052977718,0.240916983,0.135573169,0.040200695,0.003945334,0.035037083,0.491349017
594988,12225,1,vL,2018,1-vL-594988,Scott,Schebler,Scott Schebler,CIN,L,27,0.052451343,0.233316815,0.139639337,0.042938511,0.00428632,0.031818412,0.495549263
595426,12244,0,vL,2018,0-vL-595426,Brock,Stassi,Brock Stassi,PHI,L,28,0.093230316,0.242842775,0.137625704,0.032408634,0.002219769,0.01598234,0.475690463
595426,12244,1,vL,2018,1-vL-595426,Brock,Stassi,Brock Stassi,PHI,L,28,0.091898454,0.23662742,0.141621289,0.032408634,0.002219769,0.015094432,0.480130001
596059,12282,0,vL,2018,0-vL-596059,Rougned,Odor,Rougned Odor,TEX,L,24,0.04208714,0.228358093,0.13882812,0.039660241,0.003830097,0.039980587,0.507255723
596059,12282,1,vL,2018,1-vL-596059,Rougned,Odor,Rougned Odor,TEX,L,24,0.041289496,0.232937225,0.135003294,0.039674296,0.003569486,0.038136987,0.509389216
607345,12284,0,vL,2018,0-vL-607345,Kevan,Smith,Kevan Smith,CHA,R,30,0.069459741,0.183130593,0.163543911,0.047423541,0.001185352,0.024060125,0.511196737
607345,12284,1,vL,2018,1-vL-607345,Kevan,Smith,Kevan Smith,CHA,R,30,0.064806604,0.179278199,0.165151702,0.050803056,0.00146908,0.022436571,0.516054789
605486,12294,0,vL,2018,0-vL-605486,Cory,Spangenberg,Cory Spangenberg,SDN,L,27,0.06405843,0.276966855,0.161147851,0.035963688,0.003425289,0.013858224,0.444579664
605486,12294,1,vL,2018,1-vL-605486,Cory,Spangenberg,Cory Spangenberg,SDN,L,27,0.063692672,0.271260006,0.166085576,0.036454068,0.003626603,0.013419463,0.445461611
607054,12325,0,vL,2018,0-vL-607054,Jace,Peterson,Jace Peterson,ATL,L,28,0.094376734,0.238874446,0.149296529,0.035724527,0.003732413,0.007998028,0.469997323
607054,12325,1,vL,2018,1-vL-607054,Jace,Peterson,Jace Peterson,ATL,L,28,0.092777129,0.23140962,0.151429336,0.035191325,0.003732413,0.00853123,0.476928948
600303,12371,0,vL,2018,0-vL-600303,Tommy,La Stella,Tommy La Stella,CHN,L,29,0.087575181,0.180939032,0.168550669,0.042279596,0.001713284,0.009316616,0.509625621
